,Time [s],A10,A1,A2,A3,A4,A5,A6,A7,A8,A9,AY1,AY2,AY3,AY4,AY5,AY6,AY7,AZ2,AZ3,AZ4,AZ5,AZ6,AZ7,E11,E12,E13,E14,E15,E16,E17,E18,R1,R2
2413,48.26,0.010618,-0.020796,-0.020648,-0.011045,-0.026937,-0.01313,0.00024373,0.0089898,-0.021837,-0.02546,0.011186,0.015988,-0.0032831,-0.0018593,0.0014589,-0.0011515,0.0039723,0.00046874,0.0021726,0.0023055,0.006602,0.0040906,0.0039236,-2.6911,5.2206,-2.8809,-9.0688,-64.869,3.5205,0.25944,2.7093,-0.00087064,0.00017851
2414,48.28,0.003383,-0.016576,-0.024311,-0.0083154,-0.022331,-0.016277,0.0029575,0.00051338,-0.016238,-0.023263,0.0096603,0.024412,-0.002068,-0.003848,-0.0021259,-0.0029336,0.014241,-0.00055143,-0.00040087,-0.0015397,-0.0015304,-0.0041244,-0.0028195,-1.9786,5.5978,-1.5223,-9.1022,-64.141,4.3262,1.1921,0.67194,0.00061308,0.000968
2415,48.3,0.0040113,-0.010886,-0.017281,-0.014893,-0.013128,-0.01606,-0.0022631,-0.001802,-0.0099008,-0.016344,-0.0012807,0.019563,0.0069277,-0.0068072,-0.0076519,0.0028487,0.01272,-0.0011296,2.4793e-05,-0.002187,-0.0046982,-0.0052468,-0.0046194,-1.6361,6.2239,-0.77979,-9.4612,-65.38,4.5355,3.0072,2.6067,0.00048851,0.0011297
2416,48.32,0.0069632,-0.0058642,-0.0089138,-0.021168,-0.0080293,-0.011767,-0.013385,-0.0013567,-0.0037867,-0.012446,-0.011454,0.00082702,0.018859,-0.0089171,-0.01224,0.007737,0.0089638,-0.00064474,0.00048517,-0.0014015,-0.0013228,-0.0015601,-0.0024102,-1.8004,5.4802,-1.3337,-10.768,-68.575,3.2363,3.5164,-0.2892,3.904e-05,0.00075239
2417,48.34,0.00052781,-0.0054893,-0.0040421,-0.021477,-0.0071687,-0.0068841,-0.019041,-0.0063141,-0.0031028,-0.011136,-0.013882,-0.016297,0.020965,-0.0084259,-0.010154,0.0058353,0.0075738,0.0004901,0.00078176,-0.00071153,0.0016455,-0.00076579,-0.0010919,-2.4272,3.5626,-2.4628,-12.74,-72.037,1.5251,2.5426,-1.7674,0.00034682,0.00093488
2418,48.36,-0.016008,-0.0056082,-0.0060198,-0.015826,-0.0095544,-0.0042511,-0.015123,-0.01967,-0.0054175,-0.010336,-0.0082105,-0.016873,0.0029468,0.0029021,-0.0038782,-0.00054205,0.0089973,0.0014194,0.0021173,0.0014907,0.0026738,0.00027175,0.00025828,-3.7795,3.2222,-3.0631,-14.069,-74.06,1.9492,2.6182,-1.5144,0.0020394,0.0014461
2419,48.38,-0.032452,-0.0034524,-0.010537,-0.0058369,-0.012653,-0.0055996,-0.0096962,-0.033066,-0.0039481,-0.0093167,0.0026057,-0.0075205,-0.019091,0.014647,0.0034575,-0.0036134,0.0057915,0.0015679,0.0019832,0.0030868,0.0032877,0.00402,0.0020318,-3.1931,3.4979,-1.8246,-13.461,-73.074,3.7884,3.5903,-2.5427,0.0010879,-3.5116e-06
2420,48.4,-0.037132,-0.002467,-0.0078959,-0.00048261,-0.011063,-0.0087689,-0.01282,-0.033956,-0.0043328,-0.0052656,0.0089516,-0.00094558,-0.026538,0.012667,0.013237,-0.0016711,-0.0036498,0.0013942,0.00064118,0.003282,0.0028703,0.0053957,0.0029391,-1.8679,3.9888,-0.66785,-12.759,-72.443,4.8053,4.4515,0.77996,0.00010576,-0.00019259
2421,48.42,-0.029108,-0.0078863,-0.00040413,-0.0009303,-0.0051707,-0.013486,-0.021119,-0.02539,-0.011066,0.0017633,0.0078317,-0.0035756,-0.018748,0.001594,0.020885,0.0030814,-0.012964,0.0018634,0.00064802,0.0026797,0.0036863,0.0045648,0.0027698,-2.6912,3.6211,-1.309,-13.092,-73.372,4.2463,4.0546,-2.0085,0.00017083,0.0010769
2422,48.44,-0.020265,-0.016089,0.0012199,-0.00030254,-0.00033787,-0.019055,-0.02922,-0.018431,-0.017017,0.0055165,-2.8682e-05,-0.0062501,-0.0043528,-0.0088395,0.017579,0.0087333,-0.017488,1.6842e-05,-0.00091866,-0.0011378,-0.00012936,-0.0017891,-0.0020139,-3.7533,2.8694,-2.7195,-14.316,-74.011,3.623,2.7952,-0.61982,-0.0020989,-0.00038595
2423,48.46,-0.01906,-0.016731,-0.0064713,0.0053391,0.00034191,-0.022048,-0.031209,-0.018615,-0.014645,0.0014811,-0.007593,-0.0024172,0.0032837,-0.0093385,0.0056474,0.0080542,-0.0090733,-0.0018133,-0.0030408,-0.0044334,-0.0056048,-0.0059952,-0.0074659,-3.8036,3.3735,-3.5281,-16.196,-74.298,3.7761,2.4116,-1.6419,-0.0006535,-0.00036808
2424,48.48,-0.023472,-0.01168,-0.015163,0.01046,-0.0011318,-0.024435,-0.025851,-0.0266,-0.0083792,-0.0041373,-0.011778,0.002498,0.0044533,-0.0013731,-0.0074379,-0.00039621,0.009882,-0.0013125,-0.002836,-0.002817,-0.003336,-0.0022733,-0.0055293,-3.8956,4.3766,-3.2875,-16.674,-74.194,4.6522,3.2969,-0.61276,0.00094376,-0.00010037
2425,48.5,-0.028494,-0.0072447,-0.015668,0.0081234,-0.0022038,-0.025378,-0.022715,-0.034163,-0.0044711,-0.0051947,-0.014938,0.001085,0.0068054,0.0037554,-0.016594,-0.0067962,0.023188,-4.7251e-06,-0.0008624,0.0004577,0.0016446,0.00050932,-0.0012064,-3.5315,5.2035,-1.8978,-16.53,-74.143,5.7164,5.03,0.91813,-0.00029954,-0.0014719
2426,48.52,-0.028025,-0.0024398,-0.0044133,-3.7911e-05,-0.0043275,-0.021647,-0.028029,-0.032603,-0.0013617,-0.0047242,-0.010227,-0.0057172,0.010897,0.0044493,-0.018928,-0.0063684,0.02413,0.0010891,0.0033649,0.0046207,0.0089822,0.0039877,0.0028674,-3.4297,4.4844,-1.916,-16.613,-74.74,5.5726,4.9778,-1.5629,-0.00043907,-0.00022171
2427,48.54,-0.026717,0.0016162,0.008497,-0.0077468,-0.0084915,-0.015224,-0.034341,-0.028297,0.00048277,-0.0051933,-0.00014177,-0.0082152,0.010501,0.00024332,-0.01336,-0.001814,0.013234,7.1529e-05,0.0029609,0.0024375,0.0073519,0.0026585,0.0015726,-3.9071,2.8874,-3.8142,-17.238,-75.804,4.9993,3.0348,0.10622,-0.0012082,-0.00018192
2428,48.56,-0.034362,-0.00019906,0.011939,-0.010444,-0.01259,-0.014108,-0.031006,-0.031263,-0.00255,-0.0075399,0.0089357,-0.0018795,0.0019394,-0.0039711,-0.001225,0.0031193,-0.0025042,-0.0013533,-0.002706,-0.0040948,-0.0038513,-0.004171,-0.0063617,-4.4501,2.5214,-5.0054,-18.735,-76.331,4.9148,2.1765,-2.9685,-0.0012913,-0.0007831
2429,48.58,-0.042183,-0.0046244,0.0046033,-0.0067252,-0.01774,-0.017687,-0.02102,-0.037226,-0.0067613,-0.015259,0.012014,0.010375,-0.009428,-0.0040154,0.011726,0.0037444,-0.012174,-0.00062794,-0.0025555,-0.0037075,-0.007283,-0.0056717,-0.0083273,-5.3869,4.3641,-4.7011,-20.036,-76.609,5.9059,2.7562,-0.79009,0.00021068,0.0014247
2430,48.6,-0.036757,-0.0092889,-0.0081253,-0.0024769,-0.023872,-0.021292,-0.018832,-0.035369,-0.0094164,-0.025064,0.0040467,0.017025,-0.014293,-0.0031751,0.018379,0.0007411,-0.015871,-0.00019016,0.00099885,0.00034572,-0.0020858,-0.0012912,-0.0032161,-5.1938,6.2979,-3.8466,-21.479,-76.579,7.0549,4.6626,-1.5565,0.00063016,0.0004313
2431,48.62,-0.020608,-0.012975,-0.016997,-0.0053405,-0.022451,-0.026613,-0.025396,-0.024587,-0.01083,-0.026289,-0.0040673,0.0063878,-0.0067998,-0.00074947,0.01197,-0.00083406,-0.015387,0.0012026,0.0036525,0.0039773,0.0087242,0.0071004,0.005352,-5.6189,6.5213,-4.5825,-23.581,-77.339,5.9796,5.1256,-2.9141,0.00019994,-0.00035138
2432,48.64,-0.0089455,-0.013234,-0.018247,-0.01537,-0.016254,-0.032866,-0.029937,-0.015654,-0.010995,-0.021167,-0.0027014,-0.012988,0.0050418,0.002682,-0.00086139,-0.0023087,-0.0088498,0.0031264,0.0041171,0.0040402,0.011267,0.010325,0.0083602,-7.1694,5.8563,-6.2042,-25.352,-78.26,4.305,4.0487,-3.3431,-0.0010139,0.00072119
2433,48.66,-0.0093499,-0.0080311,-0.017234,-0.024611,-0.015073,-0.033362,-0.02888,-0.01356,-0.0075065,-0.017784,0.0012015,-0.018078,0.0072076,0.0072221,-0.011178,-0.0050623,0.0024908,0.00070083,0.00061057,-0.00094162,0.00096585,0.00017841,-0.00099575,-7.5107,5.0338,-7.2833,-25.898,-76.776,3.9737,2.9924,-5.8562,-0.0012077,-0.00031198
2434,48.68,-0.019328,0.0010805,-0.017556,-0.026655,-0.022167,-0.026938,-0.024784,-0.017606,-0.0012181,-0.020843,0.0035204,-0.0061021,0.00043185,0.01106,-0.015745,-0.0077781,0.012256,-0.0026902,-0.0029279,-0.0068455,-0.0083618,-0.011593,-0.011179,-7.3579,5.6213,-6.7511,-25.419,-75.303,4.8932,2.4466,-2.1072,8.5532e-06,-0.00053682
2435,48.7,-0.032279,0.0071862,-0.012102,-0.027564,-0.03139,-0.020372,-0.020033,-0.025115,0.0045933,-0.02659,0.0036145,0.0073677,0.00012218,0.0051846,-0.010757,-0.0083125,0.012881,-0.0026686,-0.0039218,-0.0080457,-0.0086956,-0.012035,-0.012289,-6.3329,7.0321,-4.9979,-24.51,-73.605,6.8227,3.4398,-2.4578,0.00066599,-0.00020193
2436,48.72,-0.03809,0.010542,-0.0006932,-0.031663,-0.036654,-0.018544,-0.017712,-0.029652,0.0099399,-0.031407,0.00044744,0.013293,0.005768,-0.0068191,-0.0011084,-0.0037371,0.0025706,0.00018712,0.0014515,0.00049565,0.0029006,0.0016074,-0.00072587,-5.7953,7.0542,-4.5943,-24.136,-72.351,7.8688,3.8598,-0.059484,0.00065451,-0.000552
2437,48.74,-0.030159,0.011008,0.0094674,-0.034352,-0.038877,-0.019695,-0.019948,-0.026861,0.011631,-0.03665,-0.0015991,0.01088,0.0095085,-0.013352,0.0030986,0.0032876,-0.011077,0.0011773,0.007319,0.0077606,0.011131,0.011819,0.0096128,-6.8093,5.5952,-5.6625,-24.64,-74.083,6.335,3.2712,-2.4168,-0.0011384,-0.001869
2438,48.76,-0.018479,0.0071237,0.0087034,-0.027236,-0.039188,-0.023638,-0.023875,-0.021582,0.0075637,-0.04153,0.00018263,0.005933,0.0070059,-0.011269,0.0015813,0.0048193,-0.015958,-0.00039589,0.0048806,0.004264,0.0066686,0.0068356,0.0058036,-7.4097,4.3172,-6.778,-25.071,-74.615,4.6714,2.7972,-4.3131,-0.00097748,-0.0015556
2439,48.78,-0.014617,0.0037056,-0.002773,-0.011937,-0.036741,-0.029959,-0.022747,-0.01813,0.0037034,-0.044418,0.0022172,0.0028331,-0.0031468,-0.0011012,-0.001551,-0.0024626,-0.0069996,-2.1952e-05,-0.0019944,-0.0031482,-0.0021464,-0.0033386,-0.0046255,-6.7065,4.5843,-6.2652,-24.286,-74.901,4.3155,3.2957,-3.0449,0.0021152,0.0011092
2440,48.8,-0.016983,-0.001282,-0.0092087,-0.0046726,-0.029401,-0.038434,-0.020938,-0.017527,-0.00091132,-0.037154,0.0013264,-0.0032157,-0.0085137,0.0089224,-0.0047425,-0.0099285,0.00424,0.00099822,-0.0044989,-0.0069955,-0.0075379,-0.009433,-0.010914,-5.9923,5.1786,-4.3355,-23.721,-75.661,4.8274,4.6778,-4.8926,0.0017407,0.0017561
2441,48.82,-0.019207,-0.0061014,-0.0074499,-0.004075,-0.019845,-0.042687,-0.023904,-0.017192,-0.005914,-0.022841,-9.6065e-06,-0.011867,-0.0050559,0.0097863,-0.0067192,-0.0095239,0.005323,0.00018574,0.00012558,-0.0012461,-0.00033079,-0.0023176,-0.0030281,-5.7884,4.997,-3.4385,-23.625,-75.49,5.6405,5.2316,-1.6284,-0.00051803,4.247e-05
2442,48.84,-0.02207,-0.0076915,-0.0042061,-0.0051084,-0.014868,-0.036093,-0.032635,-0.017077,-0.0088138,-0.015107,0.00054273,-0.014086,-0.0012176,0.004142,-0.006191,-0.0048295,0.00033478,-0.0014364,0.0016532,0.002229,0.0072369,0.0055761,0.0036281,-6.0635,3.5612,-4.2984,-23.095,-75.818,5.2142,4.203,-4.0224,-0.0027439,-0.0025388
2443,48.86,-0.029144,-0.0077642,-0.0024544,-0.0080177,-0.011589,-0.025353,-0.037609,-0.022675,-0.010035,-0.011438,0.00057242,-0.0054928,-0.00068811,-0.0048911,-0.0025736,-0.00084784,-0.0056555,-0.0012747,-0.0017314,-0.0019588,0.0030387,0.0016544,-0.0015962,-6.6054,2.4626,-5.693,-22.894,-75.547,4.6753,2.8904,-3.2181,-0.002051,-0.0013471
2444,48.88,-0.042538,-0.0046108,-0.0059561,-0.0076965,-0.008954,-0.018692,-0.030687,-0.037185,-0.0053219,-0.0094128,-0.0030964,0.0066347,-0.0039805,-0.01056,0.0021393,0.00049017,-0.0070986,0.00083089,0.00031853,-0.0016641,-0.00094812,-0.0027424,-0.0050774,-6.2013,3.1392,-5.0611,-22.954,-75.456,4.9414,3.2693,-3.4468,0.0020248,0.0025102
2445,48.9,-0.053935,0.0017134,-0.0093129,-0.0077029,-0.0086461,-0.012498,-0.024127,-0.0508,0.0033964,-0.011509,-0.0065937,0.0095233,-0.0055767,-0.0089396,0.0031824,-0.0011638,-0.0017304,0.0014818,0.0030616,0.0021536,-0.0030132,-0.0018691,-0.0034132,-5.058,4.0238,-3.4167,-22.313,-75.583,5.6779,5.177,-3.4733,0.0022534,0.0016152
2446,48.92,-0.054134,0.0057376,-0.0045364,-0.0096815,-0.007581,-0.0073822,-0.027211,-0.052138,0.0088954,-0.012496,-0.0077495,0.00082777,-0.00078398,-0.007906,-0.0011861,-0.0027439,0.0015303,0.0015878,0.002148,0.0045634,0.0028157,0.004773,0.0023598,-4.5137,3.7906,-2.9435,-21.041,-76.301,5.3075,6.0786,-2.2155,0.00092404,0.00016673
2447,48.94,-0.04595,0.0066537,0.0034774,-0.0096533,-0.0046025,-0.0092474,-0.032235,-0.043744,0.0091532,-0.0063413,-0.0049836,-0.010953,0.0013988,-0.0033305,-0.009962,-0.0032454,0.0030333,0.0013706,0.0019941,0.00412,0.010659,0.0094251,0.0050332,-5.0321,2.4241,-3.2636,-20.364,-77.338,3.7861,5.0445,-5.5546,-0.00050396,-0.00010435
2448,48.96,-0.03848,0.0064687,0.0069806,-0.0070926,-0.004638,-0.016688,-0.032132,-0.034277,0.0063304,-0.0020406,0.0030503,-0.0154,-0.0025337,0.0026402,-0.01406,-0.0046763,0.004513,-0.0009022,-0.00018758,-6.8321e-05,0.0049553,0.0016357,-0.0012762,-5.4145,1.1474,-4.1564,-19.119,-76.403,3.1796,3.5001,-3.1399,-0.0030127,-0.0024991
2449,48.98,-0.03519,0.0054411,0.006112,0.0026786,-0.0089121,-0.023153,-0.026356,-0.026733,0.0036361,-0.0065258,0.0093554,-0.0057518,-0.0087763,0.0011815,-0.006192,-0.0074085,0.0052004,-0.0025815,-0.0040061,-0.0046949,-0.006334,-0.0088674,-0.0087342,-4.8592,1.1704,-3.7366,-17.561,-73.874,3.5579,2.8807,-4.4797,-0.0011376,-0.0020081
2450,49.0,-0.030499,0.0030238,0.0038488,0.011651,-0.013483,-0.028305,-0.021743,-0.020304,-0.0001696,-0.013892,0.0099171,0.0074072,-0.012208,-0.0020519,0.0011505,-0.0073017,0.0010518,-0.001272,-0.0048769,-0.0058905,-0.010113,-0.0092744,-0.0094995,-3.6887,2.5345,-2.1499,-16.23,-71.0,5.1024,3.3733,-1.6182,0.0014336,0.0010067
2451,49.02,-0.01833,-9.6881e-05,0.0048602,0.012542,-0.015526,-0.031272,-0.02189,-0.012735,-0.0031044,-0.018859,0.007111,0.01222,-0.0050348,-0.0081366,0.0024547,-0.0013588,-0.012032,0.0018724,0.00032724,0.0004289,0.0020408,0.0024812,0.0010273,-2.8298,3.3768,-1.0141,-14.697,-69.648,6.7733,3.9518,-0.77724,0.00072321,0.0017508
2452,49.04,-0.0076694,-0.00047457,0.0097533,0.0070465,-0.015593,-0.030506,-0.022345,-0.0090998,-0.0016031,-0.021751,0.003407,0.0096747,0.0055324,-0.01216,0.0016198,0.00081757,-0.016842,0.0021945,0.0059471,0.007263,0.012918,0.010522,0.0098948,-3.5708,2.7588,-2.0917,-14.603,-69.911,5.6408,3.3471,-2.2454,0.00013732,-3.4909e-05
2453,49.06,-0.0071053,-0.00087772,0.010375,-0.00011669,-0.013966,-0.025575,-0.019444,-0.011688,0.00076549,-0.021629,-0.0022706,0.0056867,0.009256,-0.0075512,-0.0038639,-0.0030672,-0.0098005,-0.0012078,0.002755,0.0029758,0.0070752,0.0043821,0.0051175,-4.0684,2.0439,-3.6704,-14.973,-70.325,3.2719,1.821,-1.5536,-0.00082243,-0.0014907
2454,49.08,-0.013326,-0.0021024,0.0021248,-0.0021775,-0.012792,-0.01722,-0.015249,-0.015638,0.0026524,-0.020543,-0.0087364,0.0033384,0.0075366,0.0012323,-0.010255,-0.0076949,-0.00044866,-0.0020309,-0.0037595,-0.0053746,-0.0054662,-0.0055675,-0.0062903,-4.4251,2.0014,-3.5233,-15.521,-71.176,2.5552,1.9703,-4.9789,-0.00035079,-9.4205e-06
2455,49.1,-0.02212,-0.0020878,-0.0070993,-0.0048166,-0.013019,-0.0087955,-0.013004,-0.018771,0.0023884,-0.019674,-0.011929,-0.0039959,0.0046905,0.0094336,-0.012917,-0.012414,0.0084524,-0.00029365,-0.004388,-0.0069291,-0.010955,-0.0099834,-0.012144,-3.7407,3.3706,-2.6036,-15.767,-71.486,2.9349,3.4132,-2.5017,0.0010642,0.0011001
2456,49.12,-0.026726,-0.002887,-0.010933,-0.012411,-0.0096548,-0.0060236,-0.012029,-0.020527,-0.0010421,-0.012446,-0.0089917,-0.014534,0.005097,0.0098356,-0.010931,-0.010736,0.0053818,0.00075986,0.0013541,-7.3582e-05,-0.0001968,-0.0026242,-0.0027143,-2.0467,4.834,-1.734,-15.436,-71.516,3.5545,4.2069,-4.2525,0.0004763,0.00065334
2457,49.14,-0.024096,-0.0028292,-0.011861,-0.019872,-0.0056737,-0.0059932,-0.011864,-0.018794,-0.0032833,-0.002161,0.00074149,-0.017559,0.0031117,0.0049916,-0.004818,-0.0046493,-0.0075411,0.00090997,0.0042696,0.0047288,0.010651,0.0070816,0.0077975,-2.6984,4.0651,-2.1855,-15.484,-71.675,3.1431,3.3885,-3.4737,-0.0005216,-0.00048354
2458,49.16,-0.017988,-0.0006066,-0.011999,-0.022428,-0.0052506,-0.0041601,-0.014002,-0.012882,-0.0037105,0.0014332,0.01022,-0.0059859,-0.0072082,0.00039185,0.0041905,-0.0025736,-0.015742,0.0017447,0.0027963,0.0036434,0.0078751,0.0078283,0.0059427,-2.8283,3.1801,-3.5945,-14.836,-70.839,2.3779,1.6312,-3.4832,0.00014707,1.5206e-05
2459,49.18,-0.016495,0.0026221,-0.012059,-0.019634,-0.0056998,-0.0035258,-0.011149,-0.0096889,-0.0012705,-0.0019594,0.013936,0.011737,-0.015849,-0.0042268,0.012734,-0.0025527,-0.016618,0.001965,0.0015966,0.0016399,-0.0014193,0.0018311,-4.7742e-05,-2.473,3.2751,-3.397,-13.353,-69.298,2.3865,1.2661,-4.5013,0.0013142,0.0012687
2460,49.2,-0.017974,0.0028711,-0.0087168,-0.015109,-0.008722,-0.0056681,-0.0040875,-0.010526,0.00059845,-0.0089638,0.012892,0.019229,-0.013767,-0.0076484,0.011796,-0.0018191,-0.011837,-0.00082887,-0.00093622,-0.0014206,-0.0075988,-0.0056077,-0.0044707,-1.0507,3.926,-1.4317,-10.871,-67.069,2.9092,1.9971,-1.3223,0.00014747,0.00015496
2461,49.22,-0.011044,-0.0017439,-0.0019053,-0.010095,-0.012729,-0.0069157,-0.0017006,-0.0069966,-0.0019568,-0.015579,0.0096502,0.013162,-0.0007586,-0.010508,0.0012438,-0.00055677,-0.0049181,-0.0023087,-0.0021508,-0.0021362,-0.002397,-0.0042524,-0.0030944,-0.072134,4.7836,0.16759,-8.6652,-65.395,3.3807,2.8692,-2.6533,-0.0013514,-0.0013355
2462,49.24,0.00073743,-0.0089467,0.0022033,-0.0040854,-0.016352,-0.0075289,-0.0028573,-0.0009258,-0.0070007,-0.019192,0.0031605,0.0038475,0.012176,-0.0083964,-0.012485,0.00036418,0.0022327,-0.00036333,-0.00060561,-0.00019998,0.0049336,0.002418,0.0013522,-0.7748,4.035,0.17998,-7.5896,-64.764,2.5103,2.5545,-0.33808,-0.0014994,-0.00065498
2463,49.26,0.0092267,-0.012447,0.00077897,0.00041843,-0.017292,-0.0091093,-0.0029163,0.0042675,-0.010436,-0.019052,-0.0045601,-0.0012644,0.01413,-0.0020244,-0.02113,-0.0026934,0.011899,0.00020616,0.00066417,-0.00050893,0.0028348,0.00089047,0.00048166,-0.9914,2.6019,-1.4379,-7.4206,-65.188,1.0721,1.1795,-2.7166,-0.0013242,7.4905e-05
2464,49.28,0.012247,-0.010394,-0.0039225,0.0027895,-0.013382,-0.011669,-0.0016822,0.0078099,-0.0095502,-0.016614,-0.0085976,-0.0020625,0.011449,0.0010023,-0.018674,-0.0082806,0.018517,-0.00056578,0.00025383,-0.0024438,-0.003001,-0.0042432,-0.0028718,-1.3732,2.3714,-1.4225,-7.3468,-66.025,0.25537,1.1707,-2.0413,0.00094802,0.00046889
2465,49.3,0.0099539,-0.0056094,-0.0075817,0.0023057,-0.0075635,-0.014334,0.00037025,0.008943,-0.0046865,-0.011067,-0.011171,0.00042387,0.0053714,0.00088876,-0.0099573,-0.007822,0.012172,0.0004445,-0.00059846,-0.0020937,-0.0032564,-0.00465,-0.003076,-0.019515,3.3477,0.065187,-6.0106,-65.973,1.0656,2.1698,-1.1985,0.0024494,0.0016324
2466,49.32,0.0085467,0.00048337,-0.0082672,-0.0015451,-0.0016411,-0.013842,-0.0012509,0.0089214,0.00084819,-0.0033945,-0.010298,-0.0029066,-0.001214,0.001508,-0.0015018,-0.00064898,-0.0043878,0.0017502,0.00044646,0.0011596,0.0029026,0.0013896,0.0014776,0.26404,3.8197,1.1495,-5.0858,-66.684,1.7382,3.1475,-2.6008,0.0012153,0.0012432
2467,49.34,0.0080689,0.0046923,-0.0033712,-0.0056609,7.0657e-06,-0.005778,-0.0045155,0.0067962,0.0050102,0.00028447,-0.0047975,-0.0096317,-0.0033863,-0.000523,0.0081713,0.0043507,-0.017545,0.00063744,0.0029391,0.0041664,0.0064877,0.0064817,0.0061826,0.12809,2.8755,1.3169,-4.4384,-67.966,0.59693,3.2575,-1.0909,-0.00046212,-0.00054507
2468,49.36,-0.00051665,0.0066487,0.0033008,-0.0093124,-0.00058158,0.0038622,-0.0026918,-0.0010443,0.0060981,0.0028202,0.00076003,-0.011705,-0.0095425,-0.0010828,0.017339,0.0021255,-0.0183,-0.0012032,0.0012055,0.0017657,0.0010334,0.0032595,0.0039654,0.17024,1.2054,0.32538,-3.9352,-69.029,-0.96212,2.221,-4.7786,-0.00088194,-0.00082256
2469,49.38,-0.011885,0.0050555,0.0054397,-0.008394,-0.000227,0.010816,0.0030513,-0.011226,0.0035537,0.0041549,0.0036349,-0.0088474,-0.017887,0.0038244,0.015094,-0.0007618,-0.012666,-0.00079654,-0.0033818,-0.0037012,-0.0059122,-0.0035782,-0.003303,-0.25314,0.65514,0.20007,-3.4659,-69.135,-1.8448,1.4728,-2.9506,-0.00035391,-0.00025168
2470,49.4,-0.017645,-0.0018706,0.0030881,-0.0034979,-0.0017218,0.015546,0.0047255,-0.015733,-0.0016262,0.0015587,0.0029435,-0.0044458,-0.019821,0.0062918,0.0065185,-0.00072284,-0.0052692,-0.00010396,-0.003848,-0.0043367,-0.0067011,-0.0058173,-0.0068099,0.58716,2.3697,1.282,-2.1819,-67.065,-0.54614,2.1671,-3.1071,-6.8638e-05,-0.0001349
2471,49.42,-0.012316,-0.0094834,-0.0025758,0.0014658,0.00038794,0.014718,0.0029841,-0.011949,-0.008941,0.0034229,0.0025921,-0.0039125,-0.011408,0.0029939,5.9544e-05,-0.00076256,0.0040395,0.00065172,0.0002805,0.0015814,0.00083664,0.0015049,0.00031694,1.5261,3.5901,2.6146,-1.1979,-64.813,0.66256,3.2253,-0.73712,-5.4666e-05,0.00028016
2472,49.44,0.00076041,-0.01631,-0.0097532,0.0041537,0.0071765,0.006699,6.1438e-05,-0.0029332,-0.016551,0.011068,0.0019938,-0.0040066,0.0028146,-0.0055141,-0.0058698,0.00057577,0.008838,0.0013268,0.0039918,0.0062772,0.0083782,0.0078302,0.0086941,1.8032,3.8172,2.564,-0.5275,-62.776,0.85037,2.1664,0.72735,-0.00090206,-7.3619e-05
2473,49.46,0.011325,-0.021723,-0.016102,0.0053205,0.014714,-0.0013248,-0.0031452,0.0070446,-0.021871,0.018919,-1.4791e-05,0.0026628,0.01021,-0.01096,-0.011157,0.0037276,0.010407,0.00045401,0.0016078,0.0025892,0.0054255,0.004036,0.0048276,1.2802,3.4714,1.0852,-0.15387,-61.145,0.01373,0.089116,-0.99575,-0.0016844,-0.00048857
2474,49.48,0.017012,-0.022642,-0.021373,0.0067231,0.019029,-0.0056584,-0.0023391,0.013527,-0.02306,0.021969,0.00073869,0.013981,0.0082251,-0.01082,-0.011977,0.0035987,0.011993,-0.0011695,-0.0028198,-0.004318,-0.0036111,-0.0047595,-0.0058855,1.2452,2.5225,0.26674,0.76959,-60.472,-0.78057,-0.79661,1.1834,-0.00051314,0.00099846
2475,49.5,0.016874,-0.015798,-0.022697,0.0071068,0.017957,-0.0042057,0.00096183,0.014859,-0.016702,0.01847,0.00028567,0.018899,0.0063476,-0.010748,-0.007897,0.0024711,0.010551,-0.0014783,-0.0041478,-0.0062641,-0.01027,-0.011161,-0.010301,1.7749,3.0311,1.9179,2.1938,-60.35,0.25337,0.31237,-0.55291,0.0012726,0.0023531
2476,49.52,0.012425,-0.0039793,-0.014223,0.0040084,0.011583,0.0032644,0.0040682,0.0098869,-0.0050188,0.010937,-0.0020242,0.011088,0.0066662,-0.0055752,-0.002977,0.0025684,0.0056163,0.00072936,-0.00098656,-0.0015622,-0.0057944,-0.0058904,-0.0034271,2.7658,3.488,3.963,3.5151,-60.985,0.90336,1.7778,2.5828,0.00095319,0.0011393
2477,49.54,0.0089274,0.0078445,0.0028311,-0.0025852,0.0041338,0.011009,0.0088164,0.0031679,0.0070676,0.004666,-0.002222,-0.0015975,0.0075096,0.00038352,0.0013041,0.0015097,-0.0019884,0.0021992,0.0046157,0.0064701,0.0073386,0.0082495,0.008473,3.1323,2.4103,4.1455,4.9379,-61.594,0.78698,2.2378,1.0553,0.00052661,-6.8327e-05
2478,49.56,0.0058453,0.016671,0.018384,-0.0075368,-0.0027396,0.016726,0.012106,-0.00077965,0.01607,-0.0002171,-0.0009019,-0.0096864,0.0034405,0.0057563,0.0044407,4.2219e-05,-0.008432,0.0011051,0.0045595,0.0069364,0.011789,0.012219,0.0113,2.8208,0.47714,3.3559,5.8215,-62.347,-1.0304,1.1456,0.061514,-0.00036945,-0.0011741
2479,49.58,0.0067729,0.020111,0.02632,-0.0063033,-0.0088481,0.02084,0.01331,0.0010624,0.019943,-0.0037321,0.0011392,-0.011044,-0.00626,0.014968,0.0059874,-0.0012447,-0.010736,-0.00032019,0.00018556,-0.00016727,0.0019666,0.0019289,0.0023971,2.479,-0.50341,2.5188,6.5396,-62.216,-2.2424,0.080414,0.21391,-0.00059985,-0.0012152
